Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,OF,Lars Nootbaar (43940051),Lars Nootbaar,43940051,OF,3400,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.59
,,,,,,,,,,,,,,,OF,Michael Conforto (43940052),Michael Conforto,43940052,OF,3400,CHC@ARI 08/26/2026 03:40PM ET,CHC,4.96
,,,,,,,,,,,,,,,C,Austin Hedges (43940046),Austin Hedges,43940046,C,3400,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.66
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (43940050),Nathaniel Lowe,43940050,1B,3400,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.07
,,,,,,,,,,,,,,,1B,Rhys Hoskins (43940146),Rhys Hoskins,43940146,1B,3400,CLE@LAA 08/26/2026 04:07PM ET,CLE,5.35
,,,,,,,,,,,,,,,OF,Luis Rengifo (43940049),Luis Rengifo,43940049,OF,3400,PIT@SD 08/26/2026 04:10PM ET,SD,5.62
,,,,,,,,,,,,,,,2B/SS,Matt McLain (43940047),Matt McLain,43940047,2B/SS,3400,CIN@SF 08/26/2026 03:45PM ET,CIN,6.08
,,,,,,,,,,,,,,,2B/3B,Shay Whitcomb (43940053),Shay Whitcomb,43940053,2B/3B,3400,CIN@SF 08/26/2026 03:45PM ET,SF,2.05
,,,,,,,,,,,,,,,1B,Bryce Eldridge (43940147),Bryce Eldridge,43940147,1B,3400,CIN@SF 08/26/2026 03:45PM ET,SF,7
,,,,,,,,,,,,,,,OF,Dominic Canzone (43940058),Dominic Canzone,43940058,OF,3300,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.45
,,,,,,,,,,,,,,,OF,Jose Siri (43940059),Jose Siri,43940059,OF,3300,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.3
,,,,,,,,,,,,,,,1B,Nolan Schanuel (43940148),Nolan Schanuel,43940148,1B,3300,CLE@LAA 08/26/2026 04:07PM ET,LAA,6.49
,,,,,,,,,,,,,,,1B/C,Rafael Flores Jr. (43940055),Rafael Flores Jr.,43940055,C/1B,3300,PIT@SD 08/26/2026 04:10PM ET,PIT,6.88
,,,,,,,,,,,,,,,OF,Dane Myers (43940057),Dane Myers,43940057,OF,3300,CIN@SF 08/26/2026 03:45PM ET,CIN,4.38
,,,,,,,,,,,,,,,1B/3B,Jose Fernandez (43940061),Jose Fernandez,43940061,1B/3B,3200,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.47
,,,,,,,,,,,,,,,C,J.T. Realmuto (43940060),J.T. Realmuto,43940060,C,3200,PHI@SEA 08/26/2026 04:10PM ET,PHI,5.9
,,,,,,,,,,,,,,,OF,Bryan De La Cruz (43940064),Bryan De La Cruz,43940064,OF,3200,PHI@SEA 08/26/2026 04:10PM ET,PHI,5.25
,,,,,,,,,,,,,,,OF,Wade Meckler (43940151),Wade Meckler,43940151,OF,3200,CLE@LAA 08/26/2026 04:07PM ET,LAA,5.57
,,,,,,,,,,,,,,,2B,Jake Cronenworth (43940063),Jake Cronenworth,43940063,2B,3200,PIT@SD 08/26/2026 04:10PM ET,SD,5.6
,,,,,,,,,,,,,,,SS,Konnor Griffin (43940149),Konnor Griffin,43940149,SS,3200,PIT@SD 08/26/2026 04:10PM ET,PIT,8.66
,,,,,,,,,,,,,,,OF,Samad Taylor (43940150),Samad Taylor,43940150,OF,3200,PIT@SD 08/26/2026 04:10PM ET,SD,7.88
,,,,,,,,,,,,,,,OF,Ryan Waldschmidt (43940068),Ryan Waldschmidt,43940068,OF,3100,CHC@ARI 08/26/2026 03:40PM ET,ARI,6.11
,,,,,,,,,,,,,,,1B,Josh Naylor (43940069),Josh Naylor,43940069,1B,3100,PHI@SEA 08/26/2026 04:10PM ET,SEA,7.29
,,,,,,,,,,,,,,,2B/3B,Angel Genao (43940065),Angel Genao,43940065,2B/3B,3100,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.35
,,,,,,,,,,,,,,,C,Patrick Bailey (43940070),Patrick Bailey,43940070,C,3100,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.31
,,,,,,,,,,,,,,,1B,Kyle Manzardo (43940152),Kyle Manzardo,43940152,1B,3100,CLE@LAA 08/26/2026 04:07PM ET,CLE,5.48
,,,,,,,,,,,,,,,SS,Jacob Gonzalez (43940067),Jacob Gonzalez,43940067,SS,3100,PIT@SD 08/26/2026 04:10PM ET,PIT,4.68
,,,,,,,,,,,,,,,C/OF,Jesus Rodriguez (43940153),Jesus Rodriguez,43940153,C/OF,3100,CIN@SF 08/26/2026 03:45PM ET,SF,4.68
,,,,,,,,,,,,,,,1B,Tim Tawa (43940072),Tim Tawa,43940072,1B,3000,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.59
,,,,,,,,,,,,,,,C,James McCann (43940075),James McCann,43940075,C,3000,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.5
,,,,,,,,,,,,,,,C,Adrian Del Castillo (43940155),Adrian Del Castillo,43940155,C,3000,CHC@ARI 08/26/2026 03:40PM ET,ARI,4.73
,,,,,,,,,,,,,,,OF,Justin Crawford (43940073),Justin Crawford,43940073,OF,3000,PHI@SEA 08/26/2026 04:10PM ET,PHI,5.13
,,,,,,,,,,,,,,,3B/SS,J.P. Crawford (43940156),J.P. Crawford,43940156,3B/SS,3000,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.17
,,,,,,,,,,,,,,,2B,Osleivis Basabe (43940071),Osleivis Basabe,43940071,2B,3000,CIN@SF 08/26/2026 03:45PM ET,SF,5
,,,,,,,,,,,,,,,OF,Drew Gilbert (43940074),Drew Gilbert,43940074,OF,3000,CIN@SF 08/26/2026 03:45PM ET,SF,4.78
,,,,,,,,,,,,,,,C,Daniel Susac (43940158),Daniel Susac,43940158,C,3000,CIN@SF 08/26/2026 03:45PM ET,SF,4.62
,,,,,,,,,,,,,,,OF,Blake Dunn (43940159),Blake Dunn,43940159,OF,3000,CIN@SF 08/26/2026 03:45PM ET,CIN,6.87
,,,,,,,,,,,,,,,OF,Tyrone Taylor (43940077),Tyrone Taylor,43940077,OF,2900,CHC@ARI 08/26/2026 03:40PM ET,CHC,4.62
,,,,,,,,,,,,,,,OF,Jordan Lawlar (43940079),Jordan Lawlar,43940079,OF,2900,CHC@ARI 08/26/2026 03:40PM ET,ARI,6.95
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (43940160),Lourdes Gurriel Jr.,43940160,OF,2900,CHC@ARI 08/26/2026 03:40PM ET,ARI,4.96
,,,,,,,,,,,,,,,2B,Cole Young (43940080),Cole Young,43940080,2B,2900,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.46
,,,,,,,,,,,,,,,OF,Luke Raley (43940161),Luke Raley,43940161,OF,2900,PHI@SEA 08/26/2026 04:10PM ET,SEA,5.1
,,,,,,,,,,,,,,,SS,Brayan Rocchio (43940078),Brayan Rocchio,43940078,SS,2900,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.41
,,,,,,,,,,,,,,,3B,Denzer Guzman (43940081),Denzer Guzman,43940081,3B,2900,CLE@LAA 08/26/2026 04:07PM ET,LAA,5.13
,,,,,,,,,,,,,,,1B/C,Moises Ballesteros (43940082),Moises Ballesteros,43940082,C/1B,2900,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.43
,,,,,,,,,,,,,,,OF,Austin Hays (43940076),Austin Hays,43940076,OF,2900,PIT@SD 08/26/2026 04:10PM ET,SD,4.91
,,,,,,,,,,,,,,,1B,Tyler Locklear (43940165),Tyler Locklear,43940165,1B,2800,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.73
,,,,,,,,,,,,,,,3B,Brendan Donovan (43940166),Brendan Donovan,43940166,3B,2800,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.54
,,,,,,,,,,,,,,,2B,Oswald Peraza (43940088),Oswald Peraza,43940088,2B,2800,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.67
,,,,,,,,,,,,,,,1B/OF,Gavin Sheets (43940084),Gavin Sheets,43940084,1B/OF,2800,PIT@SD 08/26/2026 04:10PM ET,SD,5.59
,,,,,,,,,,,,,,,3B/SS,Jared Triolo (43940086),Jared Triolo,43940086,3B/SS,2800,PIT@SD 08/26/2026 04:10PM ET,PIT,4.66
,,,,,,,,,,,,,,,3B/OF,Miguel Andujar (43940162),Miguel Andujar,43940162,3B/OF,2800,PIT@SD 08/26/2026 04:10PM ET,SD,5.45
,,,,,,,,,,,,,,,OF,Ronny Simon (43940164),Ronny Simon,43940164,OF,2800,PIT@SD 08/26/2026 04:10PM ET,PIT,5.56
,,,,,,,,,,,,,,,C,Andrew Knizner (43940089),Andrew Knizner,43940089,C,2800,CIN@SF 08/26/2026 03:45PM ET,SF,4
,,,,,,,,,,,,,,,SS,Marcelo Mayer (43940167),Marcelo Mayer,43940167,SS,2800,CIN@SF 08/26/2026 03:45PM ET,SF,4.44
,,,,,,,,,,,,,,,OF,Noelvi Marte (43940168),Noelvi Marte,43940168,OF,2800,CIN@SF 08/26/2026 03:45PM ET,CIN,4.56
,,,,,,,,,,,,,,,OF,Tommy Troy (43940171),Tommy Troy,43940171,OF,2700,CHC@ARI 08/26/2026 03:40PM ET,ARI,5.46
,,,,,,,,,,,,,,,OF,Matt Shaw (43940172),Matt Shaw,43940172,OF,2700,CHC@ARI 08/26/2026 03:40PM ET,CHC,4.93
,,,,,,,,,,,,,,,C,Jhonny Pereda (43940090),Jhonny Pereda,43940090,C,2700,PHI@SEA 08/26/2026 04:10PM ET,SEA,4.4
,,,,,,,,,,,,,,,OF/SS,Edmundo Sosa (43940091),Edmundo Sosa,43940091,SS/OF,2700,PHI@SEA 08/26/2026 04:10PM ET,PHI,5.16
,,,,,,,,,,,,,,,OF,Derek Hill (43940093),Derek Hill,43940093,OF,2700,PHI@SEA 08/26/2026 04:10PM ET,PHI,4.06
,,,,,,,,,,,,,,,3B,Weston Wilson (43940096),Weston Wilson,43940096,3B,2700,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.93
,,,,,,,,,,,,,,,2B/3B,Will Wilson (43940173),Will Wilson,43940173,2B/3B,2700,PHI@SEA 08/26/2026 04:10PM ET,SEA,9
,,,,,,,,,,,,,,,1B/OF,Tyler Callihan (43940169),Tyler Callihan,43940169,1B/OF,2700,PIT@SD 08/26/2026 04:10PM ET,PIT,4.5
,,,,,,,,,,,,,,,OF,Hector Rodriguez (43940094),Hector Rodriguez,43940094,OF,2700,CIN@SF 08/26/2026 03:45PM ET,CIN,3.93
,,,,,,,,,,,,,,,OF,Jonah Cox (43940095),Jonah Cox,43940095,OF,2700,CIN@SF 08/26/2026 03:45PM ET,SF,3.25
,,,,,,,,,,,,,,,OF,Victor Bericoto (43940175),Victor Bericoto,43940175,OF,2700,CIN@SF 08/26/2026 03:45PM ET,SF,4.3
,,,,,,,,,,,,,,,C,Miguel Amaya (43940097),Miguel Amaya,43940097,C,2600,CHC@ARI 08/26/2026 03:40PM ET,CHC,4.74
,,,,,,,,,,,,,,,2B/3B,Gabriel Arias (43940103),Gabriel Arias,43940103,2B/3B,2600,CHC@ARI 08/26/2026 03:40PM ET,CHC,5
,,,,,,,,,,,,,,,SS,Brock Rodden (43940098),Brock Rodden,43940098,SS,2600,PHI@SEA 08/26/2026 04:10PM ET,SEA,5.1
,,,,,,,,,,,,,,,OF,Gustavo Campero (43940099),Gustavo Campero,43940099,OF,2600,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.5
,,,,,,,,,,,,,,,OF,David Fry (43940100),David Fry,43940100,OF,2600,CLE@LAA 08/26/2026 04:07PM ET,CLE,3.28
,,,,,,,,,,,,,,,3B,Yoan Moncada (43940176),Yoan Moncada,43940176,3B,2600,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.2
,,,,,,,,,,,,,,,OF,TJ Friedl (43940101),TJ Friedl,43940101,OF,2600,CIN@SF 08/26/2026 03:45PM ET,CIN,3.71
,,,,,,,,,,,,,,,OF,Turner Hill (43940102),Turner Hill,43940102,OF,2600,CIN@SF 08/26/2026 03:45PM ET,SF,4.62
,,,,,,,,,,,,,,,SS,Colt Emerson (43940177),Colt Emerson,43940177,SS,2500,PHI@SEA 08/26/2026 04:10PM ET,SEA,4.96
,,,,,,,,,,,,,,,OF,Josh Lowe (43940106),Josh Lowe,43940106,OF,2500,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.61
,,,,,,,,,,,,,,,C,Henry Davis (43940105),Henry Davis,43940105,C,2500,PIT@SD 08/26/2026 04:10PM ET,PIT,4.38
,,,,,,,,,,,,,,,3B/OF,Nick Yorke (43940108),Nick Yorke,43940108,3B/OF,2500,PIT@SD 08/26/2026 04:10PM ET,PIT,4.12
,,,,,,,,,,,,,,,OF,Grant McCray (43940107),Grant McCray,43940107,OF,2500,CIN@SF 08/26/2026 03:45PM ET,SF,3.16
,,,,,,,,,,,,,,,OF,Victor Robles (43940111),Victor Robles,43940111,OF,2400,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.9
,,,,,,,,,,,,,,,1B/3B,Patrick Wisdom (43940114),Patrick Wisdom,43940114,1B/3B,2400,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.75
,,,,,,,,,,,,,,,OF,Petey Halpin (43940112),Petey Halpin,43940112,OF,2400,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.07
,,,,,,,,,,,,,,,1B/OF,CJ Kayfus (43940178),CJ Kayfus,43940178,1B/OF,2400,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.33
,,,,,,,,,,,,,,,3B,Nacho Alvarez Jr. (43940180),Nacho Alvarez Jr.,43940180,3B,2400,CLE@LAA 08/26/2026 04:07PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Jase Bowen (43940110),Jase Bowen,43940110,OF,2400,PIT@SD 08/26/2026 04:10PM ET,SD,2.36
,,,,,,,,,,,,,,,C,Jose Trevino (43940113),Jose Trevino,43940113,C,2400,CIN@SF 08/26/2026 03:45PM ET,CIN,4.03
,,,,,,,,,,,,,,,OF,Jorge Barrosa (43940118),Jorge Barrosa,43940118,OF,2300,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.54
,,,,,,,,,,,,,,,2B,Adam Frazier (43940116),Adam Frazier,43940116,2B,2300,CLE@LAA 08/26/2026 04:07PM ET,LAA,3.59
,,,,,,,,,,,,,,,OF,Kahlil Watson (43940183),Kahlil Watson,43940183,OF,2300,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.18
,,,,,,,,,,,,,,,C,Freddy Fermin (43940117),Freddy Fermin,43940117,C,2300,PIT@SD 08/26/2026 04:10PM ET,SD,3.48
,,,,,,,,,,,,,,,3B/SS,Sung-Mun Song (43940181),Sung-Mun Song,43940181,3B/SS,2300,PIT@SD 08/26/2026 04:10PM ET,SD,3.97
,,,,,,,,,,,,,,,OF,Ivan Johnson (43940119),Ivan Johnson,43940119,OF,2300,CIN@SF 08/26/2026 03:45PM ET,CIN,1.46
,,,,,,,,,,,,,,,3B/SS,Christian Koss (43940120),Christian Koss,43940120,3B/SS,2300,CIN@SF 08/26/2026 03:45PM ET,SF,2.93
,,,,,,,,,,,,,,,OF,Kevin Alcantara (43940123),Kevin Alcantara,43940123,OF,2200,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.21
,,,,,,,,,,,,,,,C,Tyler Heineman (43940124),Tyler Heineman,43940124,C,2200,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.48
,,,,,,,,,,,,,,,OF,Dustin Harris (43940122),Dustin Harris,43940122,OF,2200,PIT@SD 08/26/2026 04:10PM ET,SD,5.42
,,,,,,,,,,,,,,,OF,Jhostynxon Garcia (43940184),Jhostynxon Garcia,43940184,OF,2200,PIT@SD 08/26/2026 04:10PM ET,PIT,1.9
,,,,,,,,,,,,,,,3B,Ke'Bryan Hayes (43940125),Ke'Bryan Hayes,43940125,3B,2200,CIN@SF 08/26/2026 03:45PM ET,CIN,2.83
,,,,,,,,,,,,,,,2B/OF,Christian Moore (43940128),Christian Moore,43940128,2B/OF,2100,CLE@LAA 08/26/2026 04:07PM ET,LAA,3.7
,,,,,,,,,,,,,,,C,Travis d'Arnaud (43940131),Travis d'Arnaud,43940131,C,2100,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.83
,,,,,,,,,,,,,,,OF,Billy Cook (43940127),Billy Cook,43940127,OF,2100,PIT@SD 08/26/2026 04:10PM ET,PIT,1.19
,,,,,,,,,,,,,,,C,Drew Cavanaugh (43940126),Drew Cavanaugh,43940126,C,2100,CIN@SF 08/26/2026 03:45PM ET,SF,3.56
,,,,,,,,,,,,,,,3B,Buddy Kennedy (43940130),Buddy Kennedy,43940130,3B,2100,CIN@SF 08/26/2026 03:45PM ET,SF,1.62
,,,,,,,,,,,,,,,OF,Justin Dean (43940193),Justin Dean,43940193,OF,2000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.06
,,,,,,,,,,,,,,,1B/OF,Tyler Austin (43940195),Tyler Austin,43940195,1B/OF,2000,CHC@ARI 08/26/2026 03:40PM ET,CHC,0
,,,,,,,,,,,,,,,1B,LuJames Groover (43940211),LuJames Groover,43940211,1B,2000,CHC@ARI 08/26/2026 03:40PM ET,ARI,4.2
,,,,,,,,,,,,,,,2B/3B,James Triantos (43940228),James Triantos,43940228,2B/3B,2000,CHC@ARI 08/26/2026 03:40PM ET,CHC,1.29
,,,,,,,,,,,,,,,SS,Jacob Amaya (43940233),Jacob Amaya,43940233,SS,2000,CHC@ARI 08/26/2026 03:40PM ET,ARI,0
,,,,,,,,,,,,,,,3B/SS,Leo Rivas (43940132),Leo Rivas,43940132,3B/SS,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.12
,,,,,,,,,,,,,,,C,Garrett Stubbs (43940134),Garrett Stubbs,43940134,C,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,1.76
,,,,,,,,,,,,,,,2B,Ryan Bliss (43940194),Ryan Bliss,43940194,2B,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.33
,,,,,,,,,,,,,,,OF,Brennen Davis (43940197),Brennen Davis,43940197,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0
,,,,,,,,,,,,,,,SS,Christian Cairo (43940202),Christian Cairo,43940202,SS,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,0
,,,,,,,,,,,,,,,OF,Adolis Garcia (43940205),Adolis Garcia,43940205,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,5.24
,,,,,,,,,,,,,,,OF,Johan Rojas (43940206),Johan Rojas,43940206,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,0
,,,,,,,,,,,,,,,C,Willie MacIver (43940207),Willie MacIver,43940207,C,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0
,,,,,,,,,,,,,,,OF,Colby Thomas (43940208),Colby Thomas,43940208,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.94
,,,,,,,,,,,,,,,OF,Kameron Misner (43940212),Kameron Misner,43940212,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.33
,,,,,,,,,,,,,,,C,Rafael Marchan (43940215),Rafael Marchan,43940215,C,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.22
,,,,,,,,,,,,,,,OF,Gabriel Rincones Jr. (43940217),Gabriel Rincones Jr.,43940217,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.55
,,,,,,,,,,,,,,,1B/OF,Connor Joe (43940219),Connor Joe,43940219,1B/OF,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.05
,,,,,,,,,,,,,,,OF,Rob Refsnyder (43940221),Rob Refsnyder,43940221,OF,2000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.64
,,,,,,,,,,,,,,,1B/OF,Felix Reyes (43940230),Felix Reyes,43940230,1B/OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.92
,,,,,,,,,,,,,,,1B/OF,Otto Kemp (43940235),Otto Kemp,43940235,1B/OF,2000,PHI@SEA 08/26/2026 04:10PM ET,PHI,0.77
,,,,,,,,,,,,,,,OF,Cooper Ingle (43940190),Cooper Ingle,43940190,OF,2000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.57
,,,,,,,,,,,,,,,C,Logan Porter (43940191),Logan Porter,43940191,C,2000,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.33
,,,,,,,,,,,,,,,C,Sebastian Rivero (43940192),Sebastian Rivero,43940192,C,2000,CLE@LAA 08/26/2026 04:07PM ET,LAA,3.12
,,,,,,,,,,,,,,,2B/3B,Anthony Rendon (43940200),Anthony Rendon,43940200,2B/3B,2000,CLE@LAA 08/26/2026 04:07PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Kyren Paris (43940210),Kyren Paris,43940210,OF,2000,CLE@LAA 08/26/2026 04:07PM ET,LAA,0
,,,,,,,,,,,,,,,3B/OF,Daniel Schneemann (43940213),Daniel Schneemann,43940213,3B/OF,2000,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.94
,,,,,,,,,,,,,,,OF,Bryce Teodosio (43940222),Bryce Teodosio,43940222,OF,2000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.18
,,,,,,,,,,,,,,,OF,Blake Perkins (43940223),Blake Perkins,43940223,OF,2000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.69
,,,,,,,,,,,,,,,OF,Ramon Laureano (43940185),Ramon Laureano,43940185,OF,2000,PIT@SD 08/26/2026 04:10PM ET,SD,6.58
,,,,,,,,,,,,,,,2B/SS,Mason McCoy (43940186),Mason McCoy,43940186,2B/SS,2000,PIT@SD 08/26/2026 04:10PM ET,SD,0
,,,,,,,,,,,,,,,2B/3B,Gage Workman (43940188),Gage Workman,43940188,2B/3B,2000,PIT@SD 08/26/2026 04:10PM ET,SD,3.61
,,,,,,,,,,,,,,,OF,Robert Hassell III (43940209),Robert Hassell III,43940209,OF,2000,PIT@SD 08/26/2026 04:10PM ET,PIT,0
,,,,,,,,,,,,,,,2B,Will Wagner (43940227),Will Wagner,43940227,2B,2000,PIT@SD 08/26/2026 04:10PM ET,SD,3.69
,,,,,,,,,,,,,,,C,Blake Hunt (43940232),Blake Hunt,43940232,C,2000,PIT@SD 08/26/2026 04:10PM ET,SD,0
,,,,,,,,,,,,,,,C,Rodolfo Duran (43940234),Rodolfo Duran,43940234,C,2000,PIT@SD 08/26/2026 04:10PM ET,SD,2.9
,,,,,,,,,,,,,,,SS,Jack Brannigan (43940237),Jack Brannigan,43940237,SS,2000,PIT@SD 08/26/2026 04:10PM ET,PIT,0
,,,,,,,,,,,,,,,C,Will Banfield (43940135),Will Banfield,43940135,C,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,0
,,,,,,,,,,,,,,,2B,Nate Furman (43940136),Nate Furman,43940136,2B,2000,CIN@SF 08/26/2026 03:45PM ET,SF,1
,,,,,,,,,,,,,,,C,Zach Morgan (43940198),Zach Morgan,43940198,C,2000,CIN@SF 08/26/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,SS,Leo Balcazar (43940199),Leo Balcazar,43940199,SS,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Harrison Bader (43940203),Harrison Bader,43940203,OF,2000,CIN@SF 08/26/2026 03:45PM ET,SF,5.17
,,,,,,,,,,,,,,,3B,Matt Chapman (43940204),Matt Chapman,43940204,3B,2000,CIN@SF 08/26/2026 03:45PM ET,SF,6.44
,,,,,,,,,,,,,,,2B,Juan Brito (43940216),Juan Brito,43940216,2B,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,4.33
,,,,,,,,,,,,,,,2B,Edwin Arroyo (43940218),Edwin Arroyo,43940218,2B,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,3.73
,,,,,,,,,,,,,,,1B/OF,Michael Toglia (43940224),Michael Toglia,43940224,1B/OF,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,2.3
,,,,,,,,,,,,,,,OF,Sam Haggerty (43940226),Sam Haggerty,43940226,OF,2000,CIN@SF 08/26/2026 03:45PM ET,CIN,1.31
